pair0,pair1,idx
1619,368,4213
460,116,4214
342,340,4215
4215,354,4216
707,338,4217
817,83,4218
4010,32,4219
2015,1545,4220
283,446,4221
910,718,4222
322,1145,4223
373,3626,4224
358,383,4225
257,435,4226
3481,99,4227
105,401,4228
86,390,4229
521,288,4230
1229,257,4231
86,105,4232
860,906,4233
430,469,4234
1051,326,4235
968,305,4236
48,2191,4237
429,65,4238
754,115,4239
110,353,4240
796,440,4241
1907,466,4242
1623,300,4243
258,446,4244
431,344,4245
311,939,4246
3371,683,4247
2544,363,4248
264,1802,4249
283,1052,4250
324,298,4251
650,2143,4252
325,285,4253
327,1144,4254
1084,563,4255
3381,339,4256
1281,2492,4257
1289,290,4258
1080,365,4259
768,105,4260
441,1102,4261
1038,585,4262
1729,2437,4263
951,277,4264
987,339,4265
100,303,4266
576,287,4267
1046,440,4268
429,469,4269
492,285,4270
458,260,4271
121,261,4272
2112,355,4273
835,98,4274
673,270,4275
494,383,4276
499,287,4277
497,289,4278
287,538,4279
787,367,4280
334,2723,4281
109,434,4282
301,341,4283
259,404,4284
521,383,4285
292,734,4286
98,271,4287
567,496,4288
411,3033,4289
313,1598,4290
259,501,4291
3172,504,4292
269,1052,4293
398,273,4294
2083,1579,4295
262,600,4296
287,112,4297
4047,287,4298
1418,259,4299
112,515,4300
518,802,4301
80,293,4302
339,618,4303
372,65,4304
2629,399,4305
1019,336,4306
105,925,4307
101,337,4308
2871,32,4309
99,610,4310
392,957,4311
2042,1098,4312
731,620,4313
417,1177,4314
742,413,4315
258,927,4316
2151,368,4317
2124,929,4318
619,369,4319
1179,973,4320
1088,353,4321
443,307,4322
378,285,4323
327,99,4324
3149,2332,4325
271,287,4326
1266,380,4327
408,334,4328
2045,453,4329
105,320,4330
546,338,4331
346,728,4332
302,1380,4333
456,263,4334
65,4086,4335
77,355,4336
385,311,4337
969,292,4338
1908,300,4339
121,657,4340
667,423,4341
582,1367,4342
819,1196,4343
942,300,4344
1816,566,4345
2526,935,4346
913,429,4347
257,278,4348
112,794,4349
660,371,4350
332,263,4351
618,1092,4352
283,927,4353
1666,687,4354
276,2659,4355
1044,513,4356
841,955,4357
954,296,4358
810,1120,4359
326,618,4360
1019,256,4361
307,572,4362
257,1337,4363
298,939,4364
310,102,4365
1731,573,4366
408,315,4367
2018,2233,4368
103,271,4369
269,463,4370
278,1059,4371
292,373,4372
374,739,4373
1352,538,4374
363,346,4375
310,115,4376
1049,1519,4377
436,356,4378
1316,103,4379
336,498,4380
764,413,4381
491,292,4382
353,495,4383
1850,304,4384
367,462,4385
2966,1237,4386
116,368,4387
1096,939,4388
1767,894,4389
327,718,4390
1596,550,4391
1626,494,4392
1574,313,4393
301,1201,4394
1880,437,4395
108,2599,4396
1366,343,4397
264,656,4398
578,860,4399
1460,353,4400
287,103,4401
70,310,4402
500,358,4403
3029,1005,4404
1564,854,4405
102,2584,4406
411,658,4407
304,295,4408
632,353,4409
278,2308,4410
58,3834,4411
704,272,4412
1011,338,4413
733,1359,4414
1376,272,4415
1942,1145,4416
2147,2753,4417
110,425,4418
116,643,4419
101,689,4420
322,856,4421
263,307,4422
451,571,4423
1289,688,4424
474,425,4425
2022,277,4426
3086,300,4427
733,1434,4428
447,3454,4429
4161,332,4430
493,1136,4431
1368,257,4432
100,289,4433
292,464,4434
490,1697,4435
598,1313,4436
565,1134,4437
450,371,4438
970,641,4439
105,591,4440
477,285,4441
358,406,4442
2041,303,4443
3307,440,4444
337,299,4445
396,277,4446
326,505,4447
1011,311,4448
3919,4326,4449
858,1681,4450
116,274,4451
326,399,4452
122,111,4453
485,414,4454
109,578,4455
372,469,4456
697,1408,4457
1950,404,4458
315,294,4459
449,289,4460
2124,103,4461
1197,277,4462
115,272,4463
278,896,4464
278,1999,4465
3403,440,4466
269,1593,4467
323,401,4468
269,927,4469
331,391,4470
2050,866,4471
112,358,4472
464,1372,4473
311,2707,4474
272,462,4475
369,826,4476
629,383,4477
111,399,4478
948,371,4479
3478,4305,4480
1686,2453,4481
411,4307,4482
1312,259,4483
108,1376,4484
118,277,4485
355,108,4486
332,309,4487
304,384,4488
558,3476,4489
673,281,4490
789,311,4491
535,1268,4492
1181,1169,4493
265,905,4494
270,435,4495
633,272,4496
517,788,4497
841,585,4498
2516,312,4499
320,454,4500
464,543,4501
2251,272,4502
68,853,4503
101,259,4504
270,284,4505
417,397,4506
4506,569,4507
89,32,4508
411,112,4509
263,443,4510
1279,589,4511
545,678,4512
287,683,4513
305,728,4514
299,476,4515
287,572,4516
499,366,4517
621,950,4518
286,1119,4519
278,699,4520
1851,428,4521
118,1879,4522
3347,474,4523
72,1110,4524
3758,391,4525
100,946,4526
1080,292,4527
303,838,4528
374,624,4529
291,84,4530
482,259,4531
765,112,4532
262,404,4533
1967,257,4534
602,288,4535
336,469,4536
887,731,4537
68,706,4538
275,1129,4539
489,271,4540
1253,755,4541
361,282,4542
580,305,4543
519,322,4544
343,701,4545
1266,660,4546
651,550,4547
3419,279,4548
563,1260,4549
1007,1129,4550
2242,949,4551
283,467,4552
414,497,4553
1210,2770,4554
768,264,4555
658,256,4556
564,363,4557
301,273,4558
3488,1141,4559
118,274,4560
1037,99,4561
919,367,4562
3962,1802,4563
351,279,4564
338,528,4565
100,306,4566
294,256,4567
430,495,4568
1193,351,4569
566,345,4570
1792,262,4571
78,1879,4572
2064,591,4573
1670,3049,4574
478,886,4575
837,1504,4576
4133,3075,4577
4515,4457,4578
693,305,4579
310,665,4580
322,419,4581
574,329,4582
536,1146,4583
72,466,4584
376,591,4585
338,112,4586
1297,301,4587
661,862,4588
381,732,4589
435,339,4590
941,407,4591
1439,277,4592
1339,484,4593
2776,896,4594
264,487,4595
2715,336,4596
353,677,4597
301,839,4598
3296,496,4599
1165,1457,4600
855,864,4601
289,1137,4602
571,1107,4603
1547,257,4604
429,904,4605
3125,335,4606
348,279,4607
1574,1317,4608
924,348,4609
1418,325,4610
362,322,4611
643,388,4612
1215,894,4613
487,832,4614
795,840,4615
277,295,4616
2171,294,4617
1233,786,4618
3781,479,4619
484,400,4620
280,99,4621
942,581,4622
941,317,4623
1048,1783,4624
3424,1335,4625
257,501,4626
272,357,4627
116,438,4628
311,1404,4629
1956,406,4630
53,32,4631
616,1314,4632
404,882,4633
2442,2008,4634
381,1009,4635
488,301,4636
410,98,4637
472,684,4638
287,114,4639
270,451,4640
351,960,4641
3182,114,4642
1670,1377,4643
292,326,4644
425,256,4645
80,262,4646
1326,343,4647
118,511,4648
1752,257,4649
1147,256,4650
306,435,4651
465,298,4652
69,115,4653
1247,2135,4654
465,616,4655
102,3072,4656
735,304,4657
339,540,4658
291,677,4659
464,1308,4660
433,298,4661
1386,259,4662
1057,259,4663
2416,747,4664
298,2493,4665
2311,116,4666
433,373,4667
366,425,4668
969,433,4669
411,287,4670
1447,373,4671
660,109,4672
629,400,4673
85,305,4674
73,1566,4675
100,588,4676
4379,3167,4677
4677,572,4678
99,502,4679
118,353,4680
418,580,4681
455,434,4682
292,281,4683
710,257,4684
1464,311,4685
922,377,4686
661,432,4687
2091,296,4688
299,1003,4689
932,351,4690
3286,116,4691
3879,491,4692
731,1378,4693
1225,888,4694
478,1717,4695
396,289,4696
893,3238,4697
99,1050,4698
310,1560,4699
438,101,4700
275,848,4701
3118,1810,4702
331,3990,4703
101,838,4704
582,305,4705
261,2259,4706
1492,624,4707
1331,638,4708
1470,313,4709
1041,513,4710
100,282,4711
67,2590,4712
111,328,4713
291,498,4714
334,265,4715
257,972,4716
3061,1548,4717
302,310,4718
546,311,4719
430,65,4720
289,666,4721
355,339,4722
777,259,4723
405,107,4724
112,374,4725
2551,1160,4726
354,262,4727
108,336,4728
934,367,4729
2418,257,4730
530,256,4731
1561,109,4732
529,261,4733
114,97,4734
283,463,4735
494,991,4736
77,2829,4737
1285,339,4738
2076,905,4739
414,606,4740
262,118,4741
299,378,4742
115,3745,4743
2165,1010,4744
1220,317,4745
812,384,4746
530,876,4747
1729,391,4748
1826,325,4749
741,601,4750
416,112,4751
3829,851,4752
104,923,4753
352,424,4754
1164,262,4755
111,366,4756
289,791,4757
605,2770,4758
430,899,4759
46,4237,4760
914,259,4761
3932,440,4762
283,1109,4763
1641,371,4764
923,273,4765
102,389,4766
3836,109,4767
629,311,4768
269,1333,4769
736,275,4770
346,736,4771
269,467,4772
3028,98,4773
276,115,4774
372,86,4775
810,385,4776
304,836,4777
584,1445,4778
1302,305,4779
461,4294,4780
2682,324,4781
286,404,4782
1490,259,4783
608,676,4784
108,322,4785
263,3722,4786
545,118,4787
629,288,4788
1246,292,4789
73,4419,4790
399,117,4791
1094,311,4792
105,688,4793
478,592,4794
1388,346,4795
362,547,4796
1082,109,4797
1731,1176,4798
257,512,4799
801,2676,4800
852,585,4801
1037,2817,4802
333,2310,4803
2453,122,4804
1595,681,4805
269,66,4806
532,759,4807
2282,877,4808
1933,1614,4809
98,1189,4810
1392,426,4811
318,290,4812
685,104,4813
50,48,4814
1105,4668,4815
3043,314,4816
334,279,4817
2152,1576,4818
303,2900,4819
891,297,4820
111,343,4821
258,463,4822
938,977,4823
1144,422,4824
1343,304,4825
269,446,4826
270,311,4827
762,1807,4828
3933,328,4829
1261,256,4830
455,382,4831
431,3586,4832
1131,886,4833
2719,394,4834
919,326,4835
264,414,4836
1225,614,4837
492,401,4838
100,579,4839
1114,363,4840
51,1290,4841
551,367,4842
1328,344,4843
1985,327,4844
3649,345,4845
327,387,4846
622,101,4847
529,1216,4848
3142,437,4849
2379,256,4850
870,281,4851
331,517,4852
433,281,4853
2892,335,4854
546,277,4855
2268,1145,4856
100,296,4857
1528,383,4858
456,920,4859
1850,380,4860
1626,304,4861
116,324,4862
368,311,4863
430,498,4864
287,2393,4865
117,261,4866
3385,504,4867
305,802,4868
318,824,4869
2002,403,4870
351,455,4871
1902,2355,4872
692,820,4873
1200,281,4874
1662,824,4875
407,400,4876
49,48,4877
751,413,4878
613,419,4879
3068,331,4880
312,2023,4881
4819,388,4882
862,279,4883
2533,2008,4884
341,296,4885
461,257,4886
518,897,4887
744,2817,4888
303,895,4889
578,480,4890
339,585,4891
370,1422,4892
546,1553,4893
849,314,4894
2282,1260,4895
1114,1296,4896
290,103,4897
457,2625,4898
436,395,4899
430,86,4900
1756,830,4901
312,578,4902
4699,898,4903
420,322,4904
501,338,4905
346,322,4906
259,364,4907
435,497,4908
2321,3057,4909
819,2093,4910
299,296,4911
369,497,4912
279,790,4913
536,277,4914
1666,401,4915
1292,311,4916
50,4411,4917
346,1855,4918
4249,345,4919
270,669,4920
383,2409,4921
83,365,4922
822,1309,4923
1428,973,4924
3506,506,4925
341,489,4926
289,257,4927
2570,257,4928
118,111,4929
3510,108,4930
385,370,4931
559,1304,4932
2124,2656,4933
1859,257,4934
348,295,4935
1878,257,4936
1749,259,4937
800,353,4938
3949,274,4939
1992,617,4940
415,746,4941
720,317,4942
275,101,4943
2034,303,4944
116,586,4945
1560,496,4946
452,363,4947
3005,1312,4948
421,2464,4949
357,435,4950
1895,262,4951
331,725,4952
118,358,4953
1446,314,4954
357,307,4955
371,311,4956
1036,354,4957
303,1101,4958
303,442,4959
431,101,4960
760,3971,4961
1236,275,4962
291,495,4963
738,657,4964
477,806,4965
310,576,4966
2483,259,4967
1550,122,4968
4176,3978,4969
461,353,4970
82,266,4971
341,105,4972
2219,581,4973
330,335,4974
558,445,4975
280,1038,4976
367,451,4977
392,114,4978
368,383,4979
460,3032,4980
618,306,4981
2480,307,4982
558,3315,4983
411,3011,4984
264,689,4985
1795,660,4986
310,655,4987
67,271,4988
475,740,4989
3359,287,4990
108,354,4991
478,1503,4992
372,899,4993
2679,290,4994
1686,109,4995
312,1773,4996
970,888,4997
1031,840,4998
549,1271,4999
760,2477,5000
1595,749,5001
644,733,5002
458,106,5003
912,515,5004
1199,1545,5005
108,431,5006
673,373,5007
68,2166,5008
869,2114,5009
292,614,5010
775,620,5011
343,459,5012
414,465,5013
434,829,5014
112,422,5015
821,292,5016
2348,257,5017
1689,501,5018
103,4245,5019
109,635,5020
3383,350,5021
1079,306,5022
563,1503,5023
1408,314,5024
1299,1063,5025
539,542,5026
1046,678,5027
281,2056,5028
1686,4732,5029
261,327,5030
103,308,5031
294,4813,5032
2172,581,5033
1244,814,5034
777,350,5035
99,264,5036
720,407,5037
1440,833,5038
577,488,5039
903,278,5040
516,3635,5041
1654,257,5042
800,257,5043
3705,270,5044
1813,1304,5045
1857,259,5046
2372,950,5047
1198,262,5048
79,4743,5049
2814,2203,5050
3790,1401,5051
436,423,5052
257,781,5053
413,298,5054
118,480,5055
119,510,5056
1965,854,5057
3363,100,5058
1242,457,5059
629,406,5060
336,86,5061
326,678,5062
971,272,5063
638,772,5064
4695,803,5065
5065,662,5066
1156,2659,5067
4637,322,5068
258,467,5069
692,494,5070
565,115,5071
1001,1569,5072
1096,512,5073
279,681,5074
2774,116,5075
330,1317,5076
386,1457,5077
277,464,5078
924,786,5079
326,301,5080
4042,4190,5081
522,110,5082
257,787,5083
2900,303,5084
287,349,5085
1232,437,5086
290,437,5087
111,268,5088
1440,271,5089
262,272,5090
291,535,5091
655,118,5092
1842,309,5093
775,99,5094
399,283,5095
584,1642,5096
1607,298,5097
2001,401,5098
108,793,5099
357,702,5100
2792,116,5101
1295,256,5102
3463,894,5103
111,1929,5104
263,281,5105
2575,121,5106
3043,1129,5107
1843,2970,5108
80,345,5109
422,99,5110
835,391,5111
80,2956,5112
263,408,5113
1793,4432,5114
112,431,5115
2020,905,5116
51,32,5117
3611,117,5118
337,917,5119
3222,401,5120
303,625,5121
2914,272,5122
74,2326,5123
1263,2029,5124
627,353,5125
109,437,5126
1286,772,5127
1243,296,5128
416,592,5129
941,324,5130
3450,521,5131
417,344,5132
542,4741,5133
464,1360,5134
1096,1466,5135
1125,466,5136
111,281,5137
2670,479,5138
366,1377,5139
679,348,5140
1239,372,5141
809,1063,5142
105,399,5143
4179,280,5144
2831,2952,5145
1156,433,5146
404,3079,5147
475,2225,5148
325,108,5149
1740,335,5150
2287,866,5151
310,299,5152
302,286,5153
333,298,5154
411,3173,5155
1342,329,5156
1019,277,5157
889,730,5158
195,129,5159
4647,2197,5160
1962,336,5161
1939,257,5162
860,627,5163
1607,335,5164
537,2489,5165
1646,1078,5166
429,498,5167
100,714,5168
1412,437,5169
114,1089,5170
2512,115,5171
286,292,5172
1901,279,5173
2594,115,5174
286,274,5175
3076,388,5176
277,462,5177
1971,257,5178
438,108,5179
656,326,5180
2171,755,5181
1132,305,5182
291,1095,5183
937,259,5184
275,3252,5185
257,1324,5186
3178,556,5187
100,1092,5188
289,1944,5189
789,822,5190
571,2245,5191
1175,832,5192
106,1587,5193
49,1290,5194
740,1576,5195
3179,380,5196
104,935,5197
408,100,5198
344,290,5199
4700,271,5200
1917,353,5201
3818,2830,5202
394,330,5203
773,824,5204
844,2759,5205
861,323,5206
576,121,5207
372,495,5208
341,297,5209
1253,294,5210
99,1057,5211
275,484,5212
2302,2481,5213
1156,2686,5214
331,2052,5215
287,289,5216
667,65,5217
346,1399,5218
295,305,5219
351,299,5220
750,272,5221
3674,593,5222
764,292,5223
264,895,5224
485,712,5225
258,1762,5226
1190,347,5227
754,599,5228
1113,836,5229
270,509,5230
294,5067,5231
643,591,5232
417,614,5233
2391,351,5234
263,748,5235
258,1109,5236
403,312,5237
4987,1065,5238
446,295,5239
111,340,5240
2415,368,5241
2447,267,5242
753,348,5243
270,749,5244
306,279,5245
276,420,5246
835,1300,5247
887,110,5248
4041,317,5249
333,536,5250
2037,277,5251
378,520,5252
522,267,5253
618,714,5254
257,745,5255
958,306,5256
760,2843,5257
386,547,5258
667,495,5259
1618,2574,5260
1565,953,5261
441,826,5262
116,478,5263
4106,368,5264
4725,294,5265
97,476,5266
485,263,5267
1094,338,5268
2066,384,5269
1236,936,5270
682,277,5271
263,879,5272
5115,108,5273
364,288,5274
472,897,5275
2306,98,5276
435,790,5277
2665,3517,5278
1458,328,5279
397,380,5280
100,302,5281
275,554,5282
2314,116,5283
289,1873,5284
391,462,5285
1491,973,5286
261,2806,5287
313,804,5288
2538,581,5289
1074,366,5290
4067,114,5291
270,702,5292
333,295,5293
115,676,5294
3742,1319,5295
116,286,5296
419,259,5297
408,322,5298
1693,273,5299
4270,404,5300
1676,637,5301
565,299,5302
257,691,5303
363,339,5304
1965,432,5305
554,306,5306
712,400,5307
104,297,5308
1594,256,5309
262,309,5310
315,322,5311
3429,662,5312
3076,591,5313
3559,317,5314
1705,122,5315
304,666,5316
1409,440,5317
510,301,5318
455,97,5319
1292,338,5320
67,631,5321
4283,515,5322
922,115,5323
499,1105,5324
296,515,5325
2254,421,5326
257,1334,5327
4766,2612,5328
497,1715,5329
371,509,5330
272,457,5331
2601,427,5332
1485,1457,5333
74,117,5334
310,925,5335
2966,307,5336
80,2550,5337
105,296,5338
689,444,5339
1035,406,5340
865,4851,5341
79,984,5342
275,1065,5343
590,1148,5344
327,1703,5345
2358,259,5346
519,305,5347
406,1400,5348
4002,322,5349
647,272,5350
3734,328,5351
296,308,5352
278,550,5353
3956,388,5354
264,1928,5355
370,485,5356
264,838,5357
1917,272,5358
1826,118,5359
460,108,5360
376,3388,5361
2842,427,5362
114,1951,5363
3187,1614,5364
590,266,5365
1266,602,5366
114,794,5367
716,577,5368
3500,1622,5369
372,498,5370
1190,335,5371
100,853,5372
301,397,5373
610,602,5374
2287,466,5375
619,333,5376
415,331,5377
2967,2102,5378
1952,446,5379
275,847,5380
1631,1697,5381
577,1480,5382
257,617,5383
1262,389,5384
2369,788,5385
72,2701,5386
692,348,5387
2137,1812,5388
275,709,5389
2546,365,5390
4676,1134,5391
3786,281,5392
938,1697,5393
1729,851,5394
488,114,5395
1447,256,5396
1315,305,5397
117,411,5398
748,947,5399
692,257,5400
835,109,5401
337,3668,5402
1619,371,5403
119,4330,5404
3671,310,5405
703,678,5406
80,479,5407
425,1356,5408
3311,303,5409
419,2463,5410
326,2187,5411
303,315,5412
1627,115,5413
1032,935,5414
594,546,5415
289,4466,5416
394,296,5417
558,914,5418
354,1317,5419
257,1451,5420
720,348,5421
1908,538,5422
353,498,5423
264,550,5424
435,446,5425
325,806,5426
856,311,5427
435,532,5428
353,84,5429
862,311,5430
2018,744,5431
938,721,5432
559,524,5433
2036,1201,5434
1366,1736,5435
331,664,5436
1163,311,5437
326,773,5438
386,1513,5439
257,1035,5440
681,305,5441
403,295,5442
441,497,5443
3995,272,5444
407,338,5445
856,338,5446
109,833,5447
1986,281,5448
1332,292,5449
1113,716,5450
1914,106,5451
789,3158,5452
1954,288,5453
3494,593,5454
869,279,5455
322,782,5456
1631,721,5457
394,117,5458
1761,311,5459
485,257,5460
101,440,5461
621,624,5462
546,1073,5463
862,338,5464
296,257,5465
1518,363,5466
1470,2240,5467
596,1043,5468
404,1206,5469
294,1217,5470
872,286,5471
382,426,5472
294,102,5473
965,1189,5474
278,280,5475
326,961,5476
290,339,5477
114,274,5478
741,289,5479
608,1445,5480
596,256,5481
1977,1169,5482
2504,380,5483
331,386,5484
593,346,5485
112,502,5486
691,314,5487
760,3300,5488
504,488,5489
385,338,5490
1795,1885,5491
346,955,5492
872,257,5493
464,1371,5494
5129,1401,5495
116,264,5496
307,109,5497
1106,2802,5498
336,899,5499
764,309,5500
339,549,5501
1503,303,5502
698,1312,5503
116,561,5504
1278,1602,5505
1727,943,5506
2763,2023,5507
762,268,5508
307,300,5509
1672,304,5510
103,301,5511
789,616,5512
908,305,5513
1336,69,5514
1352,1545,5515
1057,433,5516
115,2140,5517
2863,304,5518
970,417,5519
276,551,5520
1232,277,5521
296,301,5522
1228,336,5523
1164,285,5524
312,425,5525
816,306,5526
1492,256,5527
293,895,5528
1236,504,5529
598,329,5530
258,1265,5531
1101,705,5532
1875,1687,5533
311,1472,5534
362,1513,5535
4832,1317,5536
406,2067,5537
5238,114,5538
1043,110,5539
630,2166,5540
610,1555,5541
345,935,5542
339,322,5543
371,383,5544
364,1451,5545
99,1426,5546
689,338,5547
868,730,5548
351,100,5549
1342,390,5550
118,2680,5551
118,683,5552
277,734,5553
2449,699,5554
1672,1217,5555
333,281,5556
295,346,5557
441,465,5558
818,1613,5559
954,602,5560
275,690,5561
108,1687,5562
710,430,5563
653,286,5564
269,1945,5565
2504,296,5566
4698,1503,5567
1816,312,5568
1479,1462,5569
874,101,5570
833,293,5571
1746,259,5572
2582,687,5573
2786,374,5574
109,306,5575
562,281,5576
3365,300,5577
2325,513,5578
461,1002,5579
278,714,5580
351,270,5581
109,534,5582
629,370,5583
848,304,5584
2766,279,5585
541,256,5586
494,406,5587
561,314,5588
1117,311,5589
2674,949,5590
434,335,5591
271,110,5592
308,2806,5593
289,2170,5594
273,260,5595
4064,817,5596
3264,297,5597
5597,102,5598
105,1123,5599
4092,108,5600
318,794,5601
639,370,5602
1960,270,5603
2423,614,5604
1068,2798,5605
857,291,5606
258,1628,5607
5035,273,5608
116,317,5609
395,585,5610
2583,311,5611
1234,338,5612
333,2225,5613
102,611,5614
83,1045,5615
334,1833,5616
103,293,5617
4742,103,5618
1026,306,5619
320,1107,5620
265,264,5621
276,291,5622
835,121,5623
449,105,5624
1374,943,5625
357,400,5626
293,112,5627
4329,408,5628
420,1498,5629
5517,5404,5630
1921,419,5631
563,307,5632
105,1099,5633
299,1700,5634
108,338,5635
4182,297,5636
4976,575,5637
505,338,5638
4033,439,5639
1199,436,5640
2465,368,5641
330,107,5642
516,466,5643
410,851,5644
408,103,5645
3838,448,5646
449,620,5647
257,991,5648
998,260,5649
298,1520,5650
817,356,5651
518,684,5652
1234,311,5653
871,398,5654
5654,432,5655
107,1006,5656
803,262,5657
3685,294,5658
289,2116,5659
2094,309,5660
301,489,5661
281,3573,5662
475,2310,5663
472,277,5664
4711,391,5665
2240,281,5666
1496,390,5667
732,383,5668
839,502,5669
683,756,5670
4764,2315,5671
2471,1530,5672
320,997,5673
3125,347,5674
301,379,5675
464,399,5676
1710,385,5677
2934,898,5678
415,1833,5679
2556,349,5680
4885,635,5681
2603,526,5682
1138,116,5683
302,335,5684
437,469,5685
1164,432,5686
2172,304,5687
4056,480,5688
5260,296,5689
415,116,5690
97,886,5691
608,1642,5692
303,1301,5693
337,715,5694
108,513,5695
334,561,5696
383,2519,5697
1086,734,5698
442,714,5699
476,106,5700
258,1966,5701
368,288,5702
101,433,5703
2092,1260,5704
4166,406,5705
429,495,5706
712,338,5707
481,293,5708
1150,525,5709
4058,1087,5710
932,403,5711
403,804,5712
500,667,5713
846,368,5714
2593,604,5715
1061,1108,5716
855,799,5717
1388,351,5718
76,277,5719
608,321,5720
2250,336,5721
110,922,5722
435,455,5723
111,118,5724
499,517,5725
258,284,5726
661,326,5727
868,1801,5728
835,115,5729
1766,376,5730
590,348,5731
2050,1457,5732
2421,4174,5733
456,667,5734
1759,1828,5735
1094,279,5736
337,285,5737
1609,585,5738
763,306,5739
291,77,5740
277,373,5741
516,317,5742
2682,262,5743
693,367,5744
568,363,5745
3451,310,5746
742,358,5747
269,1837,5748
4580,310,5749
312,398,5750
3395,354,5751
2305,384,5752
264,625,5753
658,100,5754
79,260,5755
4983,3152,5756
357,1312,5757
455,786,5758
432,808,5759
97,1929,5760
269,1762,5761
4996,680,5762
404,1402,5763
584,321,5764
1596,343,5765
1188,2663,5766
372,1095,5767
437,495,5768
5447,416,5769
5769,3349,5770
1928,3804,5771
600,3590,5772
3570,308,5773
257,301,5774
114,1562,5775
3772,2779,5776
552,381,5777
1253,105,5778
887,781,5779
278,2106,5780
2608,390,5781
777,257,5782
797,326,5783
65,1807,5784
372,84,5785
108,3687,5786
4233,32,5787
4542,3733,5788
590,1597,5789
3035,108,5790
1281,338,5791
462,2506,5792
337,2884,5793
874,747,5794
2496,358,5795
106,506,5796
311,2434,5797
945,400,5798
318,3140,5799
606,1823,5800
76,1994,5801
1374,299,5802
109,660,5803
464,2389,5804
392,832,5805
331,334,5806
1843,744,5807
1407,789,5808
487,1650,5809
378,645,5810
1758,270,5811
747,356,5812
76,2091,5813
2094,256,5814
642,346,5815
301,295,5816
620,257,5817
258,1593,5818
2216,354,5819
753,304,5820
292,298,5821
76,101,5822
938,1402,5823
331,486,5824
1806,294,5825
785,374,5826
954,1823,5827
1258,305,5828
261,270,5829
1227,419,5830
708,1270,5831
640,671,5832
1925,702,5833
722,513,5834
1106,3423,5835
83,329,5836
728,839,5837
717,264,5838
537,933,5839
421,303,5840
1797,613,5841
2792,440,5842
258,1837,5843
430,677,5844
590,309,5845
2262,602,5846
2907,100,5847
893,502,5848
337,4181,5849
751,550,5850
2769,5317,5851
945,1613,5852
457,485,5853
2419,440,5854
975,257,5855
411,914,5856
2097,521,5857
339,789,5858
339,1391,5859
2321,617,5860
74,5642,5861
273,267,5862
261,262,5863
400,1268,5864
406,3921,5865
694,374,5866
368,284,5867
272,311,5868
705,889,5869
458,108,5870
326,114,5871
1308,306,5872
1481,1000,5873
315,374,5874
1814,528,5875
289,781,5876
346,604,5877
373,2507,5878
1503,3433,5879
1236,306,5880
364,681,5881
1093,272,5882
1061,403,5883
279,383,5884
2936,2526,5885
1247,328,5886
3588,662,5887
417,1471,5888
2167,100,5889
571,923,5890
2633,1255,5891
5109,425,5892
406,1655,5893
310,1940,5894
367,400,5895
348,614,5896
5691,506,5897
1316,299,5898
912,995,5899
2746,260,5900
258,2130,5901
2167,436,5902
5209,425,5903
849,271,5904
105,1994,5905
106,302,5906
1665,292,5907
1950,413,5908
697,1043,5909
501,298,5910
5363,696,5911
682,346,5912
283,1762,5913
1233,306,5914
2812,4418,5915
115,349,5916
1352,4297,5917
1272,263,5918
264,399,5919
412,436,5920
1111,106,5921
633,292,5922
5810,697,5923
1041,1010,5924
288,1102,5925
5031,349,5926
1398,390,5927
2615,265,5928
3763,324,5929
1198,1408,5930
378,116,5931
298,1393,5932
499,285,5933
72,358,5934
345,4355,5935
258,34,5936
576,256,5937
281,1622,5938
411,100,5939
277,702,5940
275,283,5941
1842,2382,5942
844,718,5943
691,732,5944
1339,257,5945
417,2949,5946
455,263,5947
434,1638,5948
334,348,5949
74,634,5950
1192,631,5951
371,406,5952
326,417,5953
2224,377,5954
460,326,5955
575,444,5956
1905,311,5957
378,3877,5958
475,281,5959
286,256,5960
282,99,5961
4459,418,5962
1460,272,5963
1397,645,5964
67,68,5965
450,378,5966
261,481,5967
783,101,5968
293,625,5969
4039,542,5970
834,379,5971
300,457,5972
1502,688,5973
932,1012,5974
485,363,5975
4401,2306,5976
269,82,5977
313,1888,5978
336,495,5979
104,1156,5980
5980,111,5981
1963,98,5982
326,1151,5983
1151,309,5984
289,2752,5985
716,289,5986
857,675,5987
110,303,5988
434,1176,5989
299,5003,5990
373,2883,5991
99,275,5992
4253,2798,5993
257,868,5994
110,116,5995
1171,105,5996
326,1534,5997
66,114,5998
299,116,5999
2509,437,6000
369,928,6001
939,270,6002
592,280,6003
111,650,6004
280,1392,6005
3269,439,6006
337,561,6007
810,413,6008
302,263,6009
500,589,6010
280,301,6011
400,399,6012
318,716,6013
472,1498,6014
443,322,6015
357,3134,6016
785,952,6017
551,497,6018
447,386,6019
1244,105,6020
103,853,6021
745,369,6022
631,357,6023
301,109,6024
3690,1245,6025
1170,687,6026
816,263,6027
393,1275,6028
3046,488,6029
593,418,6030
767,311,6031
393,378,6032
439,289,6033
950,370,6034
5297,1257,6035
317,289,6036
567,1063,6037
397,326,6038
118,292,6039
2736,328,6040
283,284,6041
720,439,6042
269,1966,6043
109,627,6044
434,108,6045
275,425,6046
430,68,6047
282,1237,6048
2011,106,6049
3077,1538,6050
484,284,6051
1398,365,6052
4636,2742,6053
684,444,6054
331,2711,6055
339,1076,6056
351,773,6057
822,1314,6058
357,1604,6059
322,1955,6060
2092,877,6061
500,671,6062
