pair0,pair1,idx
1070,2645,4196
620,1570,4197
261,282,4198
1229,2252,4199
305,379,4200
655,1471,4201
285,638,4202
102,270,4203
309,263,4204
260,592,4205
341,406,4206
264,1277,4207
115,3112,4208
2589,1121,4209
3650,1747,4210
1715,317,4211
2986,116,4212
2335,1847,4213
1429,326,4214
333,346,4215
337,1507,4216
101,533,4217
292,262,4218
611,285,4219
3047,790,4220
355,119,4221
303,2043,4222
108,262,4223
929,1531,4224
981,261,4225
1410,299,4226
273,306,4227
652,285,4228
935,514,4229
109,327,4230
835,1849,4231
1775,450,4232
315,844,4233
549,2433,4234
1013,496,4235
484,819,4236
367,901,4237
111,336,4238
671,610,4239
286,121,4240
1603,381,4241
99,377,4242
1306,298,4243
110,954,4244
460,270,4245
3783,2076,4246
1592,3504,4247
313,579,4248
662,295,4249
928,612,4250
268,356,4251
103,2254,4252
1539,524,4253
503,548,4254
1182,280,4255
696,297,4256
291,1628,4257
300,350,4258
2531,379,4259
101,103,4260
355,1097,4261
484,3966,4262
444,282,4263
328,412,4264
329,2763,4265
894,320,4266
782,334,4267
1979,479,4268
433,1243,4269
1709,335,4270
3920,366,4271
1514,479,4272
1082,412,4273
1863,310,4274
918,668,4275
1467,1448,4276
485,866,4277
1917,316,4278
116,280,4279
421,377,4280
478,299,4281
659,417,4282
1014,730,4283
1686,425,4284
695,677,4285
297,1066,4286
332,114,4287
837,520,4288
2559,280,4289
332,1138,4290
722,302,4291
331,280,4292
1632,32,4293
3575,791,4294
844,627,4295
2541,356,4296
321,1776,4297
631,358,4298
580,1562,4299
746,277,4300
702,1024,4301
413,266,4302
679,83,4303
791,759,4304
590,101,4305
1528,302,4306
511,285,4307
764,908,4308
1247,663,4309
455,2054,4310
3050,121,4311
845,2759,4312
397,685,4313
2009,377,4314
1266,121,4315
73,3111,4316
3356,412,4317
105,118,4318
1529,817,4319
1290,270,4320
3011,297,4321
382,1246,4322
483,576,4323
104,604,4324
1078,1316,4325
432,499,4326
115,434,4327
585,417,4328
746,263,4329
103,515,4330
1803,256,4331
561,260,4332
304,474,4333
1981,418,4334
366,530,4335
429,109,4336
336,273,4337
700,916,4338
848,670,4339
1004,1559,4340
941,278,4341
115,299,4342
653,1047,4343
467,531,4344
403,286,4345
424,2108,4346
1528,101,4347
109,2699,4348
368,652,4349
328,298,4350
738,469,4351
511,570,4352
258,121,4353
374,303,4354
1021,344,4355
321,1462,4356
620,332,4357
302,566,4358
1496,280,4359
435,1722,4360
4051,2052,4361
984,266,4362
906,1315,4363
1582,115,4364
2151,3699,4365
1318,121,4366
1597,275,4367
2374,892,4368
2071,834,4369
3109,3103,4370
3480,297,4371
365,305,4372
1382,299,4373
551,847,4374
415,1094,4375
1103,829,4376
283,339,4377
1499,528,4378
2829,327,4379
659,637,4380
2983,350,4381
3759,318,4382
112,356,4383
492,338,4384
2734,481,4385
97,3627,4386
721,840,4387
964,438,4388
1728,423,4389
1128,323,4390
552,285,4391
3331,759,4392
1510,822,4393
2143,265,4394
97,448,4395
50,48,4396
1195,2366,4397
902,297,4398
2353,739,4399
546,122,4400
382,540,4401
742,115,4402
300,277,4403
579,2234,4404
958,1611,4405
1050,1669,4406
1299,538,4407
3411,1180,4408
871,483,4409
101,717,4410
109,854,4411
835,1013,4412
871,1385,4413
332,256,4414
299,317,4415
301,757,4416
281,393,4417
3240,541,4418
452,366,4419
1349,285,4420
525,1262,4421
943,496,4422
567,117,4423
722,540,4424
579,1001,4425
302,2887,4426
475,455,4427
2335,266,4428
316,1069,4429
4010,386,4430
460,790,4431
1215,115,4432
712,1671,4433
114,373,4434
303,773,4435
306,869,4436
283,407,4437
1291,256,4438
981,3249,4439
1712,389,4440
311,664,4441
700,417,4442
477,532,4443
4217,268,4444
3329,744,4445
292,535,4446
351,982,4447
1206,277,4448
2569,279,4449
311,2244,4450
416,323,4451
450,307,4452
1405,689,4453
639,325,4454
435,558,4455
1559,2416,4456
3430,102,4457
292,388,4458
98,867,4459
504,668,4460
118,392,4461
341,1025,4462
1436,563,4463
286,869,4464
770,284,4465
2563,2408,4466
99,537,4467
1313,282,4468
1988,470,4469
1600,743,4470
562,354,4471
307,653,4472
1085,540,4473
285,1503,4474
941,438,4475
546,519,4476
553,1662,4477
298,1170,4478
303,1009,4479
1381,278,4480
98,683,4481
3553,559,4482
390,395,4483
353,427,4484
310,730,4485
492,862,4486
722,375,4487
1120,2260,4488
283,415,4489
1266,384,4490
291,1372,4491
1983,280,4492
325,516,4493
3081,115,4494
2075,261,4495
944,256,4496
1238,1367,4497
258,464,4498
3325,414,4499
427,641,4500
599,1190,4501
406,387,4502
497,350,4503
110,699,4504
886,325,4505
1895,496,4506
98,778,4507
471,666,4508
98,329,4509
2263,1291,4510
403,374,4511
4278,374,4512
2478,4127,4513
2813,422,4514
1982,2119,4515
3139,490,4516
679,73,4517
2769,1236,4518
928,292,4519
3015,2365,4520
369,1274,4521
886,395,4522
571,98,4523
853,1329,4524
529,820,4525
374,491,4526
3215,810,4527
1007,114,4528
260,285,4529
274,280,4530
890,385,4531
109,687,4532
262,2640,4533
341,1915,4534
321,539,4535
1383,519,4536
1617,677,4537
721,1685,4538
758,339,4539
1396,322,4540
845,2699,4541
1473,278,4542
2374,2632,4543
280,477,4544
1716,299,4545
690,259,4546
286,1327,4547
4423,436,4548
516,388,4549
291,1079,4550
44,1032,4551
283,1099,4552
271,102,4553
868,282,4554
1350,121,4555
1157,297,4556
568,373,4557
102,318,4558
756,277,4559
311,1172,4560
614,3875,4561
1729,275,4562
3518,2365,4563
737,1033,4564
271,1262,4565
820,292,4566
304,921,4567
605,769,4568
439,743,4569
295,256,4570
1947,554,4571
615,108,4572
978,115,4573
874,1492,4574
367,2303,4575
1254,343,4576
336,277,4577
119,624,4578
1857,715,4579
309,405,4580
4512,490,4581
1818,1500,4582
97,817,4583
109,604,4584
114,893,4585
301,1170,4586
613,285,4587
1868,321,4588
1830,280,4589
851,410,4590
3440,1670,4591
653,776,4592
734,417,4593
1270,547,4594
286,328,4595
373,473,4596
1400,98,4597
321,2343,4598
3219,275,4599
111,576,4600
780,2881,4601
2664,389,4602
545,775,4603
481,286,4604
302,274,4605
390,2929,4606
335,115,4607
1184,394,4608
1768,2633,4609
3024,306,4610
568,1891,4611
98,327,4612
835,2957,4613
101,98,4614
1295,112,4615
483,1723,4616
4616,114,4617
339,681,4618
260,903,4619
1383,360,4620
616,315,4621
1117,823,4622
98,600,4623
372,1935,4624
286,268,4625
483,381,4626
605,2121,4627
1282,292,4628
278,344,4629
297,779,4630
344,1467,4631
300,540,4632
1340,3872,4633
596,387,4634
2832,3621,4635
368,1009,4636
667,278,4637
1389,1732,4638
1734,320,4639
3591,263,4640
352,1268,4641
1741,592,4642
303,1154,4643
1021,2709,4644
2285,299,4645
290,307,4646
115,110,4647
1008,1237,4648
3187,332,4649
406,311,4650
631,534,4651
1457,1446,4652
1227,280,4653
279,103,4654
301,1860,4655
2051,299,4656
2382,416,4657
267,110,4658
392,534,4659
375,445,4660
2980,297,4661
368,1356,4662
511,1948,4663
316,1670,4664
1694,289,4665
2460,1545,4666
3969,266,4667
3493,810,4668
370,623,4669
352,768,4670
1656,32,4671
2970,98,4672
492,317,4673
571,1015,4674
771,383,4675
98,328,4676
828,1598,4677
119,307,4678
1805,534,4679
262,2474,4680
481,483,4681
311,383,4682
2183,259,4683
2082,603,4684
830,101,4685
316,1493,4686
454,115,4687
1491,34,4688
2131,1448,4689
1159,1671,4690
3545,989,4691
972,586,4692
958,882,4693
3145,115,4694
620,1354,4695
384,270,4696
874,1338,4697
2931,122,4698
291,1009,4699
44,547,4700
282,601,4701
396,502,4702
381,687,4703
281,1520,4704
444,518,4705
591,1836,4706
1280,263,4707
83,2981,4708
418,115,4709
309,101,4710
449,366,4711
1795,991,4712
99,121,4713
484,687,4714
1111,3082,4715
586,372,4716
315,1203,4717
119,1445,4718
884,3664,4719
3179,1256,4720
3013,564,4721
268,534,4722
1691,1360,4723
321,391,4724
309,3523,4725
467,504,4726
114,261,4727
705,563,4728
279,101,4729
546,109,4730
434,285,4731
830,2987,4732
372,2476,4733
1589,337,4734
1936,826,4735
102,1000,4736
102,383,4737
1985,302,4738
286,669,4739
579,1729,4740
291,1739,4741
291,1406,4742
329,666,4743
626,285,4744
1282,302,4745
2134,280,4746
416,663,4747
2844,269,4748
493,1685,4749
398,299,4750
416,274,4751
291,744,4752
3064,100,4753
1584,1228,4754
104,121,4755
971,285,4756
1886,285,4757
108,400,4758
819,101,4759
292,986,4760
2756,259,4761
1233,260,4762
482,98,4763
283,397,4764
1495,277,4765
1830,490,4766
1493,275,4767
439,2227,4768
572,689,4769
3648,410,4770
3958,121,4771
503,2092,4772
1120,281,4773
1091,328,4774
311,610,4775
115,296,4776
528,322,4777
375,450,4778
260,389,4779
1304,469,4780
444,426,4781
338,393,4782
390,297,4783
2930,661,4784
432,110,4785
1535,256,4786
104,356,4787
481,523,4788
2130,555,4789
3270,356,4790
959,450,4791
1557,32,4792
787,1179,4793
1596,677,4794
983,3031,4795
1679,387,4796
411,534,4797
1085,375,4798
511,691,4799
283,771,4800
2326,256,4801
111,377,4802
2038,273,4803
261,612,4804
327,381,4805
303,1245,4806
419,2795,4807
481,1993,4808
107,342,4809
97,331,4810
1052,2501,4811
291,1105,4812
3492,490,4813
104,310,4814
3213,121,4815
891,775,4816
980,339,4817
800,558,4818
667,834,4819
291,773,4820
106,1444,4821
103,329,4822
1315,1146,4823
396,2508,4824
2058,344,4825
868,320,4826
750,381,4827
1159,641,4828
594,501,4829
291,1112,4830
344,1255,4831
855,2215,4832
315,99,4833
111,286,4834
2743,3735,4835
455,395,4836
1618,387,4837
307,726,4838
961,666,4839
572,346,4840
291,1235,4841
270,688,4842
1543,316,4843
1812,105,4844
303,507,4845
1793,274,4846
98,376,4847
304,330,4848
4155,759,4849
301,264,4850
277,260,4851
1573,316,4852
2742,119,4853
439,116,4854
453,280,4855
481,609,4856
1286,270,4857
403,512,4858
550,339,4859
520,1345,4860
311,2103,4861
746,2884,4862
417,1072,4863
1516,277,4864
1515,993,4865
1037,325,4866
261,766,4867
460,286,4868
274,368,4869
953,1364,4870
455,310,4871
1884,676,4872
3923,681,4873
353,569,4874
396,1009,4875
102,399,4876
503,950,4877
2475,587,4878
1479,350,4879
102,1256,4880
108,298,4881
114,1563,4882
705,393,4883
337,1474,4884
451,115,4885
605,2136,4886
533,2947,4887
471,532,4888
380,330,4889
1926,323,4890
3337,392,4891
503,2968,4892
345,840,4893
303,1453,4894
1238,2662,4895
475,626,4896
889,1627,4897
300,377,4898
730,366,4899
324,4834,4900
112,1550,4901
539,381,4902
549,3174,4903
1204,554,4904
707,586,4905
725,2377,4906
423,285,4907
431,338,4908
1080,2232,4909
713,554,4910
597,2120,4911
2380,328,4912
1131,441,4913
706,656,4914
1395,1477,4915
1661,956,4916
258,408,4917
118,1850,4918
1030,285,4919
944,109,4920
281,581,4921
1034,624,4922
2300,111,4923
271,2218,4924
434,3012,4925
115,543,4926
2447,289,4927
433,273,4928
298,427,4929
3228,2312,4930
551,101,4931
570,310,4932
3976,3030,4933
309,474,4934
336,108,4935
1246,323,4936
948,990,4937
32,379,4938
3717,280,4939
1007,279,4940
108,299,4941
429,433,4942
295,634,4943
1278,283,4944
444,887,4945
1707,344,4946
281,1902,4947
334,121,4948
1221,3020,4949
592,285,4950
1425,701,4951
273,259,4952
907,406,4953
444,479,4954
263,1666,4955
2756,110,4956
1064,561,4957
2223,115,4958
1304,283,4959
424,821,4960
416,278,4961
1144,412,4962
419,111,4963
99,643,4964
1499,904,4965
834,2423,4966
3043,267,4967
2643,277,4968
541,273,4969
1109,285,4970
644,3413,4971
2869,302,4972
433,335,4973
337,1094,4974
1246,1214,4975
316,1467,4976
464,3202,4977
766,278,4978
375,1029,4979
819,3123,4980
73,842,4981
886,407,4982
953,3479,4983
258,101,4984
258,2229,4985
3481,256,4986
1155,259,4987
1443,118,4988
105,97,4989
260,339,4990
1296,495,4991
292,397,4992
450,379,4993
1306,310,4994
783,796,4995
3654,1375,4996
874,3201,4997
2300,265,4998
1924,604,4999
262,814,5000
1400,1324,5001
489,285,5002
942,277,5003
369,108,5004
631,329,5005
301,540,5006
784,260,5007
3880,727,5008
1645,622,5009
268,275,5010
327,121,5011
432,2252,5012
1688,477,5013
1883,115,5014
484,350,5015
424,3560,5016
100,302,5017
451,260,5018
579,116,5019
415,660,5020
291,329,5021
4274,715,5022
390,325,5023
2403,1303,5024
2051,256,5025
529,1235,5026
3194,297,5027
3823,1261,5028
927,666,5029
844,535,5030
1020,277,5031
1080,289,5032
902,450,5033
871,263,5034
912,1488,5035
331,3724,5036
388,530,5037
323,654,5038
506,280,5039
388,1930,5040
621,866,5041
119,2631,5042
2440,107,5043
3902,343,5044
4192,97,5045
121,676,5046
455,957,5047
1333,775,5048
696,290,5049
2589,2019,5050
1556,882,5051
97,1207,5052
350,283,5053
270,375,5054
2109,740,5055
342,689,5056
2463,1899,5057
44,696,5058
516,425,5059
111,266,5060
303,762,5061
97,118,5062
362,1121,5063
4009,554,5064
2586,418,5065
644,982,5066
4146,823,5067
114,319,5068
262,315,5069
286,300,5070
370,3346,5071
1588,3914,5072
109,778,5073
291,873,5074
100,1126,5075
281,461,5076
1017,280,5077
82,4493,5078
291,1321,5079
1145,406,5080
110,270,5081
119,1394,5082
493,2694,5083
258,316,5084
516,103,5085
3592,259,5086
298,353,5087
989,283,5088
647,2317,5089
311,2107,5090
1327,278,5091
3206,278,5092
272,532,5093
931,285,5094
568,618,5095
467,507,5096
576,4269,5097
1539,840,5098
362,2966,5099
439,3210,5100
610,504,5101
1042,2237,5102
258,1257,5103
1603,1534,5104
2097,298,5105
3519,4520,5106
292,1873,5107
4152,410,5108
317,1590,5109
374,326,5110
385,415,5111
313,2236,5112
971,406,5113
1608,32,5114
477,718,5115
364,1900,5116
342,4372,5117
1185,277,5118
3334,498,5119
3227,109,5120
4670,1517,5121
435,1497,5122
298,2558,5123
282,3232,5124
292,903,5125
1364,386,5126
1255,743,5127
935,3496,5128
729,1362,5129
291,2268,5130
275,110,5131
1721,3123,5132
1803,101,5133
110,501,5134
3571,837,5135
104,299,5136
967,599,5137
79,429,5138
900,260,5139
109,3688,5140
843,3173,5141
1498,449,5142
4977,5053,5143
115,1000,5144
100,2931,5145
313,256,5146
475,507,5147
758,387,5148
349,278,5149
2877,314,5150
3269,280,5151
1831,305,5152
1437,363,5153
260,613,5154
4370,374,5155
995,520,5156
3024,448,5157
2755,115,5158
1631,32,5159
1259,2729,5160
373,98,5161
119,2445,5162
297,2439,5163
2576,880,5164
824,406,5165
396,548,5166
1142,1217,5167
262,1947,5168
286,101,5169
274,748,5170
338,329,5171
925,409,5172
605,1640,5173
2606,962,5174
5085,499,5175
613,325,5176
946,439,5177
1723,1264,5178
647,771,5179
417,637,5180
2429,1067,5181
3840,2393,5182
782,354,5183
390,330,5184
1452,256,5185
278,310,5186
281,273,5187
407,636,5188
1868,449,5189
2533,256,5190
1699,387,5191
915,360,5192
886,297,5193
381,595,5194
349,323,5195
3009,260,5196
2491,1197,5197
339,614,5198
3978,32,5199
845,267,5200
1297,100,5201
1414,266,5202
1624,256,5203
2869,277,5204
272,1506,5205
2327,2234,5206
368,507,5207
1682,1094,5208
3033,1376,5209
1155,260,5210
282,826,5211
1040,2277,5212
3630,386,5213
502,677,5214
2155,1731,5215
506,427,5216
602,450,5217
1146,1160,5218
2152,1086,5219
97,519,5220
1114,450,5221
1304,277,5222
1549,387,5223
344,2202,5224
281,3118,5225
467,818,5226
101,391,5227
275,101,5228
417,1049,5229
2246,116,5230
2861,390,5231
997,2550,5232
416,1073,5233
121,115,5234
385,406,5235
728,269,5236
3539,1086,5237
509,340,5238
2482,290,5239
482,108,5240
344,1650,5241
2496,285,5242
390,1561,5243
529,1247,5244
323,670,5245
1667,386,5246
773,285,5247
119,111,5248
773,389,5249
326,4471,5250
1589,397,5251
2582,112,5252
1131,470,5253
4006,394,5254
568,97,5255
728,559,5256
4843,259,5257
102,263,5258
1623,263,5259
303,975,5260
2491,284,5261
350,848,5262
383,535,5263
737,762,5264
292,545,5265
415,1482,5266
2334,376,5267
299,4858,5268
296,412,5269
1742,660,5270
1975,32,5271
388,2592,5272
439,4635,5273
338,1520,5274
316,1923,5275
1325,1893,5276
787,1445,5277
2021,369,5278
1995,116,5279
3798,299,5280
121,355,5281
706,1285,5282
483,3202,5283
403,1054,5284
1036,508,5285
434,3434,5286
2172,740,5287
568,2708,5288
2889,109,5289
292,2222,5290
3526,449,5291
1564,286,5292
718,535,5293
100,356,5294
2473,32,5295
300,302,5296
1816,1156,5297
430,308,5298
4810,1054,5299
735,116,5300
115,550,5301
111,299,5302
98,268,5303
1687,1595,5304
585,668,5305
1135,292,5306
49,2076,5307
109,317,5308
268,326,5309
825,775,5310
3431,299,5311
332,1102,5312
1369,339,5313
3038,914,5314
371,1408,5315
281,881,5316
611,390,5317
109,2759,5318
1463,260,5319
281,262,5320
631,3779,5321
3682,1264,5322
926,387,5323
1296,381,5324
414,1222,5325
1296,709,5326
1128,297,5327
920,1540,5328
621,559,5329
984,766,5330
2959,496,5331
508,1947,5332
315,427,5333
367,114,5334
526,3827,5335
791,2979,5336
3600,693,5337
2348,259,5338
5150,4367,5339
570,290,5340
434,3552,5341
685,1517,5342
1862,278,5343
371,508,5344
740,274,5345
104,505,5346
397,660,5347
426,273,5348
2152,103,5349
1025,406,5350
774,2178,5351
2529,386,5352
799,462,5353
650,694,5354
931,663,5355
3138,973,5356
307,540,5357
97,120,5358
105,715,5359
292,566,5360
2832,797,5361
3300,1093,5362
2350,260,5363
423,278,5364
664,1627,5365
272,1440,5366
494,781,5367
1528,277,5368
316,574,5369
5369,2401,5370
258,399,5371
263,292,5372
1089,1237,5373
545,1043,5374
2306,305,5375
4333,297,5376
405,32,5377
546,489,5378
403,325,5379
311,1183,5380
773,366,5381
746,3225,5382
1111,320,5383
3930,101,5384
289,516,5385
3599,2505,5386
119,2232,5387
289,109,5388
546,360,5389
1037,407,5390
428,100,5391
2583,510,5392
1791,302,5393
300,1264,5394
1050,1969,5395
313,2244,5396
482,512,5397
309,1096,5398
102,296,5399
379,285,5400
104,527,5401
327,3629,5402
2791,595,5403
1204,290,5404
112,869,5405
2135,102,5406
602,395,5407
98,3333,5408
341,1043,5409
482,391,5410
605,285,5411
306,604,5412
104,1261,5413
571,590,5414
352,2583,5415
613,330,5416
121,45,5417
109,837,5418
117,2261,5419
353,116,5420
1162,949,5421
379,602,5422
1802,1471,5423
4468,279,5424
3043,326,5425
122,312,5426
2612,727,5427
455,274,5428
429,790,5429
568,384,5430
374,355,5431
1573,1368,5432
352,279,5433
370,1091,5434
373,2542,5435
1175,290,5436
1280,1517,5437
302,322,5438
599,2846,5439
2975,612,5440
4203,1847,5441
478,682,5442
3938,473,5443
716,280,5444
341,2355,5445
769,3862,5446
1049,1048,5447
1700,4304,5448
1155,1664,5449
493,3243,5450
1763,4410,5451
439,477,5452
4150,394,5453
1246,290,5454
1388,743,5455
426,107,5456
276,2856,5457
765,1361,5458
4686,259,5459
1556,916,5460
720,1024,5461
608,262,5462
119,310,5463
1905,1654,5464
1379,1310,5465
291,1690,5466
303,570,5467
1007,97,5468
1089,305,5469
364,121,5470
1341,1813,5471
353,775,5472
103,2392,5473
2872,3294,5474
312,116,5475
1342,1790,5476
383,863,5477
317,537,5478
602,407,5479
2032,1031,5480
1587,121,5481
605,3018,5482
3299,418,5483
267,345,5484
471,286,5485
292,753,5486
4724,287,5487
692,470,5488
4007,101,5489
289,321,5490
503,1245,5491
1020,1797,5492
304,365,5493
1154,998,5494
99,316,5495
454,901,5496
442,3932,5497
98,299,5498
1467,362,5499
4654,267,5500
355,1513,5501
364,269,5502
39,32,5503
390,1653,5504
4740,1243,5505
1406,592,5506
853,650,5507
390,4126,5508
2938,3528,5509
97,1405,5510
467,936,5511
1404,743,5512
1478,278,5513
579,576,5514
898,296,5515
4397,978,5516
284,295,5517
115,301,5518
602,310,5519
2549,577,5520
477,1462,5521
541,1505,5522
683,924,5523
2140,2505,5524
395,355,5525
1764,759,5526
341,4751,5527
435,502,5528
1787,2194,5529
855,2279,5530
260,530,5531
841,2088,5532
2235,115,5533
1147,406,5534
1429,285,5535
994,285,5536
517,2786,5537
835,1394,5538
471,1971,5539
854,275,5540
493,491,5541
1348,278,5542
1032,850,5543
552,2001,5544
318,267,5545
4596,270,5546
945,653,5547
604,275,5548
2569,609,5549
270,299,5550
476,303,5551
1193,1212,5552
605,477,5553
806,452,5554
736,2360,5555
226,128,5556
455,407,5557
892,472,5558
1754,401,5559
116,421,5560
115,2678,5561
462,614,5562
355,1371,5563
71,3101,5564
114,534,5565
444,300,5566
450,504,5567
334,1300,5568
257,2591,5569
452,1222,5570
978,260,5571
108,1242,5572
553,840,5573
1567,101,5574
4631,270,5575
309,908,5576
662,846,5577
115,585,5578
431,1822,5579
968,4624,5580
3136,1457,5581
696,323,5582
397,1094,5583
383,752,5584
3053,262,5585
119,381,5586
2595,115,5587
694,115,5588
115,1307,5589
3399,310,5590
341,609,5591
582,305,5592
299,280,5593
2215,1635,5594
5283,1648,5595
723,932,5596
2578,846,5597
277,117,5598
298,540,5599
1004,789,5600
1195,293,5601
301,726,5602
501,418,5603
2447,608,5604
751,3313,5605
2400,292,5606
110,376,5607
416,988,5608
1297,1018,5609
692,262,5610
2429,465,5611
291,837,5612
397,477,5613
367,4224,5614
811,2164,5615
435,504,5616
2067,1577,5617
3056,386,5618
1151,677,5619
728,495,5620
311,274,5621
282,2575,5622
552,2048,5623
415,963,5624
447,400,5625
1175,310,5626
1429,267,5627
956,260,5628
3041,412,5629
277,375,5630
119,338,5631
333,636,5632
2287,1015,5633
344,3150,5634
2643,302,5635
388,278,5636
467,545,5637
4177,699,5638
700,1776,5639
97,615,5640
1729,356,5641
442,1077,5642
277,368,5643
833,282,5644
111,1710,5645
2715,280,5646
1454,280,5647
744,387,5648
303,2924,5649
467,502,5650
617,1123,5651
288,74,5652
3063,256,5653
258,2841,5654
820,115,5655
4236,699,5656
338,441,5657
2724,1424,5658
2737,3285,5659
1448,275,5660
907,650,5661
1524,872,5662
3067,115,5663
291,3637,5664
263,3607,5665
1290,508,5666
273,1973,5667
288,75,5668
742,260,5669
3473,260,5670
332,2457,5671
2862,100,5672
67,68,5673
5552,275,5674
2960,991,5675
607,668,5676
2470,350,5677
574,425,5678
679,347,5679
434,626,5680
1452,292,5681
5556,153,5682
2253,1853,5683
1556,866,5684
511,438,5685
871,2412,5686
102,643,5687
1135,298,5688
754,417,5689
5351,1324,5690
567,120,5691
1410,377,5692
493,557,5693
258,584,5694
5071,412,5695
1185,302,5696
285,2368,5697
4632,757,5698
316,1893,5699
567,1547,5700
3917,1243,5701
106,669,5702
316,541,5703
3172,519,5704
376,98,5705
4385,321,5706
994,423,5707
397,1507,5708
2567,668,5709
854,1469,5710
309,311,5711
1054,418,5712
119,556,5713
578,1391,5714
77,5015,5715
576,4334,5716
603,1183,5717
1157,450,5718
397,3715,5719
296,101,5720
982,278,5721
411,2296,5722
1203,280,5723
2904,1242,5724
291,806,5725
326,362,5726
1229,32,5727
995,290,5728
1529,349,5729
531,387,5730
337,477,5731
434,1625,5732
567,2360,5733
105,120,5734
985,326,5735
401,677,5736
1417,363,5737
657,375,5738
5136,310,5739
344,2176,5740
1155,2516,5741
2588,308,5742
315,726,5743
291,382,5744
1926,290,5745
115,811,5746
257,86,5747
1460,1146,5748
439,2831,5749
332,386,5750
292,315,5751
297,455,5752
918,614,5753
416,1173,5754
291,758,5755
1608,718,5756
3259,1211,5757
1060,406,5758
950,283,5759
1371,3462,5760
1718,846,5761
1019,534,5762
1004,118,5763
258,495,5764
326,1767,5765
303,1739,5766
1570,366,5767
388,274,5768
296,109,5769
369,259,5770
774,3168,5771
413,103,5772
1728,389,5773
1140,507,5774
2238,1256,5775
299,341,5776
470,355,5777
4611,1121,5778
303,1167,5779
3743,693,5780
729,1836,5781
525,1375,5782
4425,327,5783
1137,577,5784
291,1021,5785
368,1453,5786
341,4846,5787
428,108,5788
121,275,5789
263,116,5790
491,1698,5791
526,954,5792
73,569,5793
711,415,5794
118,609,5795
271,2108,5796
602,611,5797
110,609,5798
355,2871,5799
355,1970,5800
1956,326,5801
4436,275,5802
549,2110,5803
1468,353,5804
1280,1950,5805
276,3614,5806
2752,280,5807
350,2219,5808
66,1938,5809
2576,273,5810
760,278,5811
390,2243,5812
909,259,5813
852,314,5814
438,285,5815
332,4461,5816
533,1670,5817
3768,2476,5818
102,310,5819
309,376,5820
2137,109,5821
292,592,5822
1676,32,5823
751,381,5824
1963,121,5825
774,608,5826
112,1364,5827
321,4227,5828
692,441,5829
694,260,5830
566,2046,5831
323,502,5832
831,775,5833
1036,285,5834
99,4430,5835
3594,108,5836
2340,265,5837
533,4607,5838
1304,412,5839
1140,385,5840
1768,2325,5841
323,382,5842
1252,283,5843
906,260,5844
422,458,5845
2750,1910,5846
387,603,5847
1425,757,5848
606,115,5849
276,284,5850
925,116,5851
4225,5116,5852
411,600,5853
283,722,5854
97,362,5855
2267,441,5856
1152,727,5857
2276,103,5858
517,1314,5859
3645,112,5860
1206,263,5861
842,389,5862
2113,274,5863
450,462,5864
830,273,5865
411,564,5866
5414,310,5867
1041,612,5868
278,873,5869
4965,1856,5870
381,2436,5871
602,285,5872
260,374,5873
571,2236,5874
571,510,5875
1696,283,5876
416,415,5877
102,490,5878
105,635,5879
2952,1433,5880
305,554,5881
98,5246,5882
820,298,5883
98,665,5884
509,393,5885
491,1291,5886
3389,321,5887
676,389,5888
99,384,5889
5449,103,5890
521,781,5891
281,400,5892
1036,407,5893
106,97,5894
691,970,5895
2330,880,5896
2336,1334,5897
429,266,5898
1104,988,5899
2732,110,5900
487,2430,5901
805,531,5902
98,317,5903
423,504,5904
4557,121,5905
471,282,5906
529,2644,5907
439,1345,5908
1084,650,5909
262,2087,5910
771,297,5911
522,100,5912
4323,300,5913
2902,278,5914
915,1141,5915
1096,101,5916
580,687,5917
571,1479,5918
783,848,5919
2047,325,5920
664,610,5921
1995,259,5922
316,3056,5923
1693,936,5924
808,1569,5925
1169,677,5926
2228,1058,5927
3924,381,5928
871,2380,5929
552,1438,5930
432,5195,5931
262,990,5932
549,1315,5933
608,491,5934
282,1638,5935
1281,2652,5936
297,502,5937
309,2194,5938
1897,810,5939
99,1971,5940
433,880,5941
2966,283,5942
946,470,5943
316,704,5944
417,1183,5945
1646,719,5946
2142,277,5947
746,924,5948
577,383,5949
953,3153,5950
835,1569,5951
1321,285,5952
3619,263,5953
763,427,5954
4179,273,5955
700,628,5956
432,99,5957
471,321,5958
112,327,5959
1306,1423,5960
830,3181,5961
352,306,5962
115,544,5963
1989,1073,5964
1130,297,5965
371,385,5966
1238,1506,5967
341,1214,5968
291,3838,5969
1694,101,5970
3895,359,5971
702,720,5972
291,4393,5973
377,366,5974
1373,726,5975
333,405,5976
263,327,5977
617,1547,5978
1313,332,5979
303,3633,5980
338,263,5981
2352,401,5982
723,116,5983
820,260,5984
272,718,5985
631,2407,5986
364,3313,5987
787,4826,5988
326,3465,5989
99,608,5990
350,116,5991
730,278,5992
608,766,5993
2238,1648,5994
439,2394,5995
115,511,5996
567,519,5997
4294,279,5998
4189,5042,5999
1065,650,6000
964,278,6001
49,56,6002
3611,319,6003
3543,410,6004
1405,263,6005
2955,1550,6006
413,112,6007
1342,718,6008
551,624,6009
291,1736,6010
3420,1249,6011
1111,112,6012
3293,3373,6013
5678,275,6014
303,2461,6015
748,1660,6016
103,270,6017
1246,297,6018
390,310,6019
457,3004,6020
351,391,6021
552,627,6022
329,260,6023
311,1029,6024
1067,1440,6025
1960,507,6026
